dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1490385600,2017-03-24 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.64,297.62,294.768,299.25,1013,,,50,1.54,290,1,,,,75,500,Rain,light rain,10d
1490389200,2017-03-24 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.65,299.33,297.05,300.15,1012,,,45,2.06,210,,0.75,,,1,500,Rain,light rain,10d
1490392800,2017-03-24 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.92,301.5,299.159,301.45,1010,,,55,3.09,0,,,,,1,800,Clear,sky is clear,01d
1490396400,2017-03-24 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.63,300.26,300.039,301.407,1010,,,51,3.6,180,,,,,1,800,Clear,sky is clear,01d
1490400000,2017-03-25 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.54,299.25,299.15,300.841,1010,,,52,3.1,200,,,,,20,801,Clouds,few clouds,02d
1490403600,2017-03-25 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.37,298.36,297.05,298.073,1011,,,61,1.54,210,,,,,20,801,Clouds,few clouds,02n
1490407200,2017-03-25 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.61,295.34,293.15,296.757,1012,,,69,1.54,230,,,,,1,800,Clear,sky is clear,01n
1490410800,2017-03-25 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.4,293.44,292.357,294.15,1013,,,78,2.94,215,,,,,1,800,Clear,sky is clear,01n
1490414400,2017-03-25 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.74,290.99,290.95,293.178,1014,,,73,2.71,232,,,,,1,800,Clear,sky is clear,01n
1490418000,2017-03-25 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.22,289.96,290.15,292.55,1014,,,68,2.71,229,,,,,1,800,Clear,sky is clear,01n
1490421600,2017-03-25 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.74,287.11,289.15,291.382,1014,,,57,3.1,228,,,,,1,800,Clear,sky is clear,01n
1490425200,2017-03-25 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.01,287.47,288.15,292.55,1014,,,59,3.25,267,,,,,1,800,Clear,sky is clear,01n
1490428800,2017-03-25 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.65,287.17,289.104,290.462,1015,,,48,2.06,310,,,,,1,800,Clear,sky is clear,01n
1490432400,2017-03-25 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,286.98,284.77,285.15,288.15,1016,,,55,1.54,320,,,,,1,800,Clear,sky is clear,01n
1490436000,2017-03-25 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,287,284.42,284.15,289.25,1016,,,48,1.54,0,,,,,1,800,Clear,sky is clear,01n
1490439600,2017-03-25 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,285.53,281.82,283.75,287.223,1016,,,62,3.78,312,,,,,1,800,Clear,sky is clear,01n
1490443200,2017-03-25 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,285.31,282.32,284.15,286.838,1017,,,69,3.16,320,,,,,1,800,Clear,sky is clear,01n
1490446800,2017-03-25 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,285.45,283.11,283.15,287.15,1018,,,58,1.54,0,,,,,1,800,Clear,sky is clear,01d
1490450400,2017-03-25 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,288.97,287.15,288.226,289.25,1019,,,55,1.54,0,,,,,1,800,Clear,sky is clear,01d
1490454000,2017-03-25 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.85,286.81,290.15,292.264,1019,,,48,4.63,320,,,,,1,800,Clear,sky is clear,01d
1490457600,2017-03-25 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.08,288.72,291.15,293.772,1019,,,49,4.12,300,,,,,1,800,Clear,sky is clear,01d
1490461200,2017-03-25 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.11,290.49,293.75,294.903,1019,,,40,4.12,300,,,,,1,800,Clear,sky is clear,01d
1490464800,2017-03-25 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.04,293.01,295.751,296.513,1018,,,38,3.6,300,,,,,1,800,Clear,sky is clear,01d
1490468400,2017-03-25 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.37,295.37,297.15,297.907,1017,,,36,2.26,292,,,,,1,800,Clear,sky is clear,01d
1490472000,2017-03-25 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.85,296.98,298.14,299.15,1015,,,32,1.93,285,,,,,1,800,Clear,sky is clear,01d
1490475600,2017-03-25 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.12,298.55,299.784,300.633,1014,,,30,1.54,278,,,,,1,800,Clear,sky is clear,01d
1490479200,2017-03-25 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.63,299.91,299.558,301.15,1013,,,28,0.14,84,,,,,1,800,Clear,sky is clear,01d
1490482800,2017-03-25 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.01,299.02,299.75,302.15,1013,,,25,1.54,0,,,,,1,800,Clear,sky is clear,01d
1490486400,2017-03-26 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.98,295.48,298.694,299.454,1013,,,34,4.6,140,,,,,1,800,Clear,sky is clear,01d
1490490000,2017-03-26 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.57,294.73,295.861,297.15,1013,,,38,2.06,130,,,,,1,800,Clear,sky is clear,01n
1490493600,2017-03-26 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.78,290.06,289.85,294.982,1013,,,47,3.22,109,,,,,1,800,Clear,sky is clear,01n
1490497200,2017-03-26 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.14,290.01,290.95,293.15,1013,,,56,3.11,116,,,,,1,800,Clear,sky is clear,01n
1490500800,2017-03-26 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.46,288.83,287.05,293.15,1014,,,53,1.54,130,,,,,1,800,Clear,sky is clear,01n
1490504400,2017-03-26 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.49,287.84,286.15,292.15,1013,,,56,1.54,130,,,,,1,800,Clear,sky is clear,01n
1490508000,2017-03-26 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.82,289.76,288.566,291.45,1013,,,60,1.5,140,,,,,1,800,Clear,sky is clear,01n
1490511600,2017-03-26 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,288.47,286.93,285.95,290.35,1013,,,68,2.06,130,,,,,1,800,Clear,sky is clear,01n
1490515200,2017-03-26 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.52,289.52,289.212,291.15,1012,,,68,2.06,130,,,,,90,804,Clouds,overcast clouds,04n
1490518800,2017-03-26 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.98,291.76,290.142,291.517,1012,,,93,2.1,170,,,,,90,701,Mist,mist,50n
1490522400,2017-03-26 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.17,292.49,289.886,291.45,1012,,,94,1.54,0,,,,,90,701,Mist,mist,50n
1490526000,2017-03-26 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.21,293.59,290.994,293.15,1011,,,94,2.06,0,,,,,90,701,Mist,mist,50n
1490529600,2017-03-26 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,291.73,291.88,291.15,292.15,1011,,,93,3.43,171,,,,,90,804,Clouds,overcast clouds,04n
1490533200,2017-03-26 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.3,293.36,291.022,293.15,1012,,,94,2.57,150,,,,,90,701,Mist,mist,50d
1490536800,2017-03-26 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,292.87,293.1,291.837,294.15,1012,,,94,4.12,170,,,,,90,701,Mist,mist,50d
1490540400,2017-03-26 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.09,295.33,294.85,295.805,1012,,,78,3.6,160,,,,,90,804,Clouds,overcast clouds,04d
1490544000,2017-03-26 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.32,298.36,297.05,298.026,1012,,,69,2.57,0,,,,,1,800,Clear,sky is clear,01d
1490547600,2017-03-26 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.38,299.36,298.75,300.15,1012,,,58,3.6,180,,,,,1,800,Clear,sky is clear,01d
1490551200,2017-03-26 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.83,301.01,300.15,301.15,1011,,,52,3.1,0,,,,,1,800,Clear,sky is clear,01d
1490554800,2017-03-26 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.49,300.84,300.15,302.55,1010,,,52,4.63,160,,,,,1,800,Clear,sky is clear,01d
1490558400,2017-03-26 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.4,301.93,302.15,302.88,1009,,,48,4.12,160,,,,,20,801,Clouds,few clouds,02d
1490562000,2017-03-26 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.74,303.12,302.15,303.294,1009,,,48,3.09,0,,,,,40,802,Clouds,scattered clouds,03d
1490565600,2017-03-26 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.61,300.74,301.983,303.15,1008,,,45,5.66,150,,,,,20,801,Clouds,few clouds,02d
1490569200,2017-03-26 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.06,300.06,301.126,302.55,1008,,,40,4.63,170,,,,,1,800,Clear,sky is clear,01d
1490572800,2017-03-27 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.98,298.1,299.618,300.157,1008,,,43,4.1,160,,,,,1,800,Clear,sky is clear,01d
1490576400,2017-03-27 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.06,297.76,298.75,299.25,1008,,,54,4.63,180,,,,,1,800,Clear,sky is clear,01n
1490580000,2017-03-27 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.31,296.51,297.05,297.704,1009,,,65,4.63,170,,,,,1,800,Clear,sky is clear,01n
1490583600,2017-03-27 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.19,296.44,295.568,296.45,1010,,,73,3.6,160,,,,,90,804,Clouds,overcast clouds,04n
1490587200,2017-03-27 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.88,295.64,295.019,296.15,1010,,,73,4.12,160,,,,,90,804,Clouds,overcast clouds,04n
1490590800,2017-03-27 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.88,296.81,294.422,296.45,1010,,,78,3.09,150,,,,,90,804,Clouds,overcast clouds,04n
1490594400,2017-03-27 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.72,294.76,294.189,296.15,1010,,,78,5.7,160,,,,,90,804,Clouds,overcast clouds,04n
1490598000,2017-03-27 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.32,296.45,294.049,296.15,1011,,,83,3.09,0,,,,,90,804,Clouds,overcast clouds,04n
1490601600,2017-03-27 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.22,295.83,294.118,296.15,1011,,,83,3.78,190,,,,,90,804,Clouds,overcast clouds,04n
1490605200,2017-03-27 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.92,296.24,293.239,295.35,1010,,,83,2.57,170,,,,,90,804,Clouds,overcast clouds,04n
1490608800,2017-03-27 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.27,295.67,292.462,295.15,1010,,,83,2.06,170,,,,,90,804,Clouds,overcast clouds,04n
1490612400,2017-03-27 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.88,295.52,292.264,294.25,1010,,,88,2.06,190,,,,,90,804,Clouds,overcast clouds,04n
1490616000,2017-03-27 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.92,295.12,292.465,294.25,1010,,,87,2.6,0,,,,,90,804,Clouds,overcast clouds,04n
1490619600,2017-03-27 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.57,294.68,292.798,294.25,1011,,,83,2.06,0,,,,,90,804,Clouds,overcast clouds,04d
1490623200,2017-03-27 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.44,296.69,293.829,295.15,1012,,,88,1.54,0,,,,,90,804,Clouds,overcast clouds,04d
1490626800,2017-03-27 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.66,297.31,294.85,296.45,1012,,,83,2.57,230,,,,,90,804,Clouds,overcast clouds,04d
1490630400,2017-03-27 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.51,298.68,296.15,298.051,1013,,,78,1.71,249,,,,,90,804,Clouds,overcast clouds,04d
1490634000,2017-03-27 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.72,300.7,297.05,300.15,1013,,,62,1,266,,,,,20,801,Clouds,few clouds,02d
1490637600,2017-03-27 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.47,301.69,298.697,301.15,1012,,,56,2.1,120,,,,,20,801,Clouds,few clouds,02d
1490641200,2017-03-27 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.98,302.32,300.341,301.15,1012,,,58,2.57,0,,,,,75,803,Clouds,broken clouds,04d
1490644800,2017-03-27 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.85,302.14,300.15,301.45,1011,,,58,2.57,0,,,,,20,801,Clouds,few clouds,02d
1490648400,2017-03-27 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.65,302.53,300.95,302.15,1010,,,55,3.09,140,,,,,20,801,Clouds,few clouds,02d
1490652000,2017-03-27 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.34,302.11,300.815,302.218,1010,,,58,3.6,130,,,,,1,800,Clear,sky is clear,01d
1490655600,2017-03-27 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.56,300.64,299.67,302.178,1009,,,58,4.12,130,,,,,40,802,Clouds,scattered clouds,03d
1490659200,2017-03-28 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.96,301.45,299.046,300.88,1009,,,60,2.1,150,,,,,1,800,Clear,sky is clear,01d
1490662800,2017-03-28 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.09,299.04,297.15,300.178,1009,,,65,2.57,120,,,,,1,800,Clear,sky is clear,01n
1490666400,2017-03-28 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.43,299.74,297.05,299.1,1009,,,74,1.54,0,,,,,40,802,Clouds,scattered clouds,03n
1490670000,2017-03-28 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.43,298.52,295.993,298.15,1010,,,69,2.57,100,,,,,75,803,Clouds,broken clouds,04n
1490673600,2017-03-28 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.56,296.69,295.568,297.15,1011,,,74,4.12,150,,,,,90,804,Clouds,overcast clouds,04n
1490677200,2017-03-28 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.54,295.97,294.7,296.15,1011,,,78,3.6,150,,,,,90,804,Clouds,overcast clouds,04n
1490680800,2017-03-28 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.76,295.61,293.633,295.15,1011,,,86,3.51,160,,,,,90,804,Clouds,overcast clouds,04n
1490684400,2017-03-28 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.71,295.94,293.364,295.15,1011,,,83,2.57,170,,,,,90,804,Clouds,overcast clouds,04n
1490688000,2017-03-28 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.67,296.24,293.121,295.15,1011,,,83,2.06,170,,,,,90,804,Clouds,overcast clouds,04n
1490691600,2017-03-28 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.76,296.37,293.474,295.15,1010,,,83,2.06,130,,,,,90,804,Clouds,overcast clouds,04n
1490695200,2017-03-28 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.53,296.46,294.053,295.15,1010,,,88,2.06,0,,,,,90,804,Clouds,overcast clouds,04n
1490698800,2017-03-28 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.53,295.74,294.079,295.15,1010,,,88,3.09,110,,,,,90,804,Clouds,overcast clouds,04n
1490702400,2017-03-28 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.44,295.42,294.15,295.195,1009,,,90,3.6,130,,,,,90,804,Clouds,overcast clouds,04n
1490706000,2017-03-28 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.97,295.95,294.527,295.363,1010,,,83,3.09,0,,,,,90,701,Mist,mist,50d
1490709600,2017-03-28 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.44,297.43,294.85,296.15,1011,,,88,2.57,130,,,,,90,701,Mist,mist,50d
1490713200,2017-03-28 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.87,298,296.15,297.55,1010,,,83,4.12,150,,,,,90,721,Haze,haze,50d
1490716800,2017-03-28 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.11,299.28,297.15,299.15,1010,,,74,3.6,160,,,,,90,804,Clouds,overcast clouds,04d
1490720400,2017-03-28 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.48,299.16,298.75,300.35,1010,,,68,5.7,160,,,,,90,804,Clouds,overcast clouds,04d
1490724000,2017-03-28 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.99,300.39,300.148,301.396,1008,,,60,5.7,160,,,,,40,802,Clouds,scattered clouds,03d
1490727600,2017-03-28 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.85,300.65,301.15,303.15,1007,,,55,6.17,170,,,,,75,803,Clouds,broken clouds,04d
1490731200,2017-03-28 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.48,301.14,301.958,303.15,1006,,,52,6.17,160,,,,,75,803,Clouds,broken clouds,04d
1490734800,2017-03-28 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.69,299.77,301.15,304.25,1005,,,45,7.2,160,,,,,24,801,Clouds,few clouds,02d
1490738400,2017-03-28 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.99,300.69,301.15,303.15,1005,,,51,5.66,160,,,,,5,800,Clear,sky is clear,01d
1490742000,2017-03-28 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.84,299.7,301.15,302.15,1005,,,45,5.66,170,,,,,11,801,Clouds,few clouds,02d
1490745600,2017-03-29 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.21,296.24,299.15,301.15,1005,,,49,8.2,150,,,,,20,801,Clouds,few clouds,02d
1490749200,2017-03-29 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.43,297.63,297.15,299.15,1005,,,54,3.6,150,,,,,40,802,Clouds,scattered clouds,03n
1490752800,2017-03-29 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.02,296.5,296.15,297.824,1006,,,69,4.63,150,,,,,40,802,Clouds,scattered clouds,03n
1490756400,2017-03-29 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.99,295.43,295.15,296.45,1005,,,73,4.63,140,,,,,90,804,Clouds,overcast clouds,04n
1490760000,2017-03-29 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.85,294.97,295.15,296.45,1005,,,78,5.66,140,,,,,90,804,Clouds,overcast clouds,04n
1490763600,2017-03-29 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.13,296.45,295.521,296.45,1004,,,78,4.12,160,,,,,90,804,Clouds,overcast clouds,04n
1490767200,2017-03-29 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.24,296.43,295.687,296.45,1005,,,76,4.1,160,,,,,90,804,Clouds,overcast clouds,04n
1490770800,2017-03-29 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.88,297.99,295.15,296.45,1007,,,83,2.06,240,0.8,,,,90,501,Rain,moderate rain,10n
1490774400,2017-03-29 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.48,290.15,288.15,293.816,1007,,,94,1.54,0,2.5,,,,90,201,Thunderstorm,thunderstorm with rain,11n
1490774400,2017-03-29 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.48,290.15,288.15,293.816,1007,,,94,1.54,0,2.5,,,,90,501,Rain,moderate rain,10n
1490774400,2017-03-29 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.48,290.15,288.15,293.816,1007,,,94,1.54,0,2.5,,,,90,701,Mist,mist,50n
1490778000,2017-03-29 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.6,289.23,288.15,293.378,1006,,,94,3.09,40,4.7,24.9,,,90,200,Thunderstorm,thunderstorm with light rain,11n
1490778000,2017-03-29 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.6,289.23,288.15,293.378,1006,,,94,3.09,40,4.7,24.9,,,90,502,Rain,heavy intensity rain,10n
1490781600,2017-03-29 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.52,290.2,288.15,293.253,1006,,,94,1.54,100,1,,,,75,200,Thunderstorm,thunderstorm with light rain,11n
1490781600,2017-03-29 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.52,290.2,288.15,293.253,1006,,,94,1.54,100,1,,,,75,500,Rain,light rain,10n
1490785200,2017-03-29 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.14,289.32,288.15,291.456,1007,,,94,2.06,130,,,,,90,804,Clouds,overcast clouds,04n
1490788800,2017-03-29 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,288.84,288.89,287.77,290.52,1008,,,100,2.6,140,,,,,90,804,Clouds,overcast clouds,04n
1490792400,2017-03-29 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,288.97,290.63,287.396,290.15,1008,,,100,0.37,230,,,,,90,804,Clouds,overcast clouds,04d
1490796000,2017-03-29 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,289.29,290.25,287.632,290.35,1009,,,100,1.54,0,,,,,90,701,Mist,mist,50d
1490799600,2017-03-29 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,290.67,291.16,290.108,291.15,1009,,,88,1.87,184,,,,,90,804,Clouds,overcast clouds,04d
1490803200,2017-03-29 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,293.2,294.53,292.49,293.75,1010,,,83,1.54,0,,,,,20,801,Clouds,few clouds,02d
1490806800,2017-03-29 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.02,297.37,295.15,297.15,1010,,,73,1.92,249,,,,,1,800,Clear,sky is clear,01d
1490810400,2017-03-29 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.64,296.95,297.758,299.15,1009,,,38,2.52,264,,,,,1,800,Clear,sky is clear,01d
1490814000,2017-03-29 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.81,296.97,299.15,300.15,1009,,,32,3.6,280,,,,,1,800,Clear,sky is clear,01d
1490817600,2017-03-29 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.96,298.24,299.15,302.15,1008,,,25,2.57,290,,,,,1,800,Clear,sky is clear,01d
1490821200,2017-03-29 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.5,297.43,300.15,302.15,1007,,,25,4.63,300,,,,,1,800,Clear,sky is clear,01d
1490824800,2017-03-29 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.37,298.72,299.965,302.15,1007,,,25,2.57,0,,,,,1,800,Clear,sky is clear,01d
1490828400,2017-03-29 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.13,297.35,299.989,302.15,1007,,,25,4.12,280,,,,,1,800,Clear,sky is clear,01d
